0.999770072414571,0.00210568694022993,-0.00351163562653468,-0.0210484394172033,-0.0413238,-0.0232328,0.0892221
0.999646620641849,0.00563312082965139,0.00390988359901419,-0.0256829632108919,-0.0499413,-0.0289951,0.112373
0.999732712856694,0.00593966924853588,0.0071478529131187,-0.0211691136362915,-0.0470894,-0.0292671,0.114685
0.999796726246924,0.00842099936947383,0.00848967185615778,-0.0162332506703859,-0.0443387,-0.0290226,0.116528
0.999847892902421,0.00574214346459821,0.0074215405162114,-0.0147016864130236,-0.0415852,-0.0286891,0.118264
0.999840535566055,0.00508663150668696,0.00599704172572006,-0.0160332501208892,-0.038781,-0.0276601,0.119316
0.99980645829992,0.0038145376596858,0.00663156543016578,-0.0181250540456691,-0.0354015,-0.026863,0.120608
0.999792981771317,0.00163707180518464,0.00712362897768702,-0.0189886151920565,-0.0320964,-0.0263073,0.121768
0.999838704369545,-0.00112867066513533,0.00569571202084291,-0.0169955938918095,-0.0287285,-0.0261914,0.123072
0.999859914902889,-0.000519952282024691,0.00582782926700623,-0.0156817290515465,-0.0253827,-0.025616,0.123598
0.999908983932653,-0.00271813467657659,0.00412894926225349,-0.0125533809245906,-0.0220076,-0.025675,0.12449
0.999938030634429,-0.00540484891715418,0.00480084033231856,-0.00846607531421507,-0.0186166,-0.0257226,0.125236
0.999959785685254,-0.00767276203856523,0.00272916890845207,-0.00375597817742289,-0.0153227,-0.0257732,0.125892
0.999967136485291,-0.00795738373176211,0.000927993197665236,0.00124290875653064,-0.0115792,-0.0257597,0.126175
0.999953945336881,-0.00769054975188856,0.000996369002749995,0.005654193004278,-0.00756276,-0.0258008,0.126264
0.999907024686698,-0.00629913968843834,0.00262643914831073,0.0118052801229277,-0.00380566,-0.0257372,0.12632
0.999805093819407,-0.00861114543808971,0.00181382063820199,0.0176729341566047,6.6051e-05,-0.0263588,0.126737
0.999781167705691,-0.00823074686951405,0.00243186938237053,0.0190776706734006,0.00407123,-0.0265492,0.126714
0.999756074947834,-0.00700458865246927,0.00191962731457301,0.0208576454491907,0.00772946,-0.0261305,0.126203
