0.633688774570249,-1.77218047125578,2.37364778271229,-4.30693556953678,2.10513559009778,-4.63989068837877
1.58959218027791,-3.51213947939782,4.68285263919709,-8.8609023562789,4.67211215149251,-8.66757357759645
2.55623607369016,-5.20913653672154,7.00279798338648,-13.5652359708852,7.00279798338648,-13.2322808520432
3.5228799671024,-6.91687408174984,9.31200283987128,-18.3017910486052,9.33348381528045,-18.1406837330364
4.41434044658258,-8.67831406530103,11.6212076963561,-23.0383461263251,11.6212076963561,-22.8664983230519
5.37024385229024,-10.471975511966,13.9304125528409,-27.5600914499535,13.9411530405455,-27.4634270606123
6.22948286865668,-12.2011940324034,16.2610983847349,-32.3073870153781,16.2718388724394,-32.0603557981728
7.05650042190938,-13.9841149913638,18.5917842166288,-37.0224611176889,18.6025247043334,-36.9257967283477
7.99092285220788,-15.7885169257333,20.9224700485228,-41.7482757077044,20.943951023932,-41.6516113183631
8.89312381939265,-17.5284759338754,23.2746368558259,-46.3881663960831,23.2638963681213,-46.2915020067419
9.77384381116824,-19.3113968928357,25.5731012246061,-50.9850951336436,25.5301392737878,-50.6521400148016
10.6438233152393,-21.0835773640915,27.8608251056818,-55.582023871204,27.882306081091,-55.4209165556353
11.5567647701286,-22.8664983230519,30.2022514252803,-60.2111740718782,30.2237324006895,-60.1682121210599
12.4482252496088,-24.7138622082397,32.5544182325835,-64.9047671987799,32.5544182325835,-64.8295837848478
13.3074642659752,-26.4538212163817,34.8528826013637,-69.5339173994541,34.8314016259545,-69.4157720347037
14.20966523316,-28.2045207122284,37.1620874578485,-74.1308461370145,37.1298659947348,-73.9804793091504
15.1118662003447,-30.030403622007,39.503513777447,-78.9103631655529,39.5249947528562,-78.7599963376887
16.0462886306433,-31.9422104334224,41.8556805847502,-83.6039562924545,41.8556805847502,-83.464329952295
16.9377491101234,-33.692909929269,44.1756259289396,-88.2868089316516,44.1756259289396,-88.1471825914921
17.7969881264899,-35.4865713759339,46.5063117608335,-92.8944781569166,46.4955712731289,-92.7441113290525
18.7206700690838,-37.2802328225989,48.8262571050229,-97.4914068944771,48.7832951542046,-97.1047493371122
19.6013900608594,-39.0631537815592,51.1569429369169,-102.152778558265,51.1569429369169,-101.809082951718
20.5035910280442,-40.8890366913379,53.4554073056971,-106.728226320416,53.4554073056971,-106.567119004848
21.3843110198198,-42.6612171625937,55.8075741130002,-111.454040910432,55.7968336252956,-111.303674082568
22.2757714992999,-44.497840560077,58.0952979940759,-115.997267209469,58.0845575063713,-115.85764086931
23.1564914910755,-46.2163185928098,60.4582052890836,-120.787524725712,60.4367243136744,-120.508272045393
24.0586924582603,-47.977758576361,62.7566696578638,-125.341491512454,62.7888911209775,-125.373712975568
24.9608934254451,-49.7391985599122,65.1088364651669,-130.110268053288,65.1088364651669,-130.056565614765
25.8308729295161,-51.5221195188726,67.4287818093563,-134.717937278553,67.4287818093563,-134.696456303144
26.75455487211,-53.3372619409467,69.7487271535457,-139.368568454636,69.5768793502724,-138.874506020226
27.6352748638856,-55.1094424122025,71.9827485960984,-143.87957329056,72.0364510346213,-143.772168413514
2.10513559009778,-4.63989068837877,0.633688774570249,-1.77218047125578,2.37364778271229,-4.30693556953678
4.67211215149251,-8.66757357759645,1.58959218027791,-3.51213947939782,4.68285263919709,-8.8609023562789
7.00279798338648,-13.2322808520432,2.55623607369016,-5.20913653672154,7.00279798338648,-13.5652359708852
9.33348381528045,-18.1406837330364,3.5228799671024,-6.91687408174984,9.31200283987128,-18.3017910486052
11.6212076963561,-22.8664983230519,4.41434044658258,-8.67831406530103,11.6212076963561,-23.0383461263251
13.9411530405455,-27.4634270606123,5.37024385229024,-10.471975511966,13.9304125528409,-27.5600914499535
16.2718388724394,-32.0603557981728,6.22948286865668,-12.2011940324034,16.2610983847349,-32.3073870153781
18.6025247043334,-36.9257967283477,7.05650042190938,-13.9841149913638,18.5917842166288,-37.0224611176889
20.943951023932,-41.6516113183631,7.99092285220788,-15.7885169257333,20.9224700485228,-41.7482757077044
23.2638963681213,-46.2915020067419,8.89312381939265,-17.5284759338754,23.2746368558259,-46.3881663960831
25.5301392737878,-50.6521400148016,9.77384381116824,-19.3113968928357,25.5731012246061,-50.9850951336436
27.882306081091,-55.4209165556353,10.6438233152393,-21.0835773640915,27.8608251056818,-55.582023871204
30.2237324006895,-60.1682121210599,11.5567647701286,-22.8664983230519,30.2022514252803,-60.2111740718782
32.5544182325835,-64.8295837848478,12.4482252496088,-24.7138622082397,32.5544182325835,-64.9047671987799
34.8314016259545,-69.4157720347037,13.3074642659752,-26.4538212163817,34.8528826013637,-69.5339173994541
37.1298659947348,-73.9804793091504,14.20966523316,-28.2045207122284,37.1620874578485,-74.1308461370145
39.5249947528562,-78.7599963376887,15.1118662003447,-30.030403622007,39.503513777447,-78.9103631655529
41.8556805847502,-83.464329952295,16.0462886306433,-31.9422104334224,41.8556805847502,-83.6039562924545
44.1756259289396,-88.1471825914921,16.9377491101234,-33.692909929269,44.1756259289396,-88.2868089316516
46.4955712731289,-92.7441113290525,17.7969881264899,-35.4865713759339,46.5063117608335,-92.8944781569166
48.7832951542046,-97.1047493371122,18.7206700690838,-37.2802328225989,48.8262571050229,-97.4914068944771
51.1569429369169,-101.809082951718,19.6013900608594,-39.0631537815592,51.1569429369169,-102.152778558265
53.4554073056971,-106.567119004848,20.5035910280442,-40.8890366913379,53.4554073056971,-106.728226320416
55.7968336252956,-111.303674082568,21.3843110198198,-42.6612171625937,55.8075741130002,-111.454040910432
